dataset,method,seed,edge_removal_rate,test_macro_f1,giant_component_ratio,bridge_preservation,minority_degree_retention,train_seconds
lastfm,ptdnet,0,0.6,0.7753676908567247,0.727308499475341,0.6868843960601347,0.6818181768595042,3.8046587499999873
lastfm,ptdnet,0,0.7,0.787393984845033,0.5865687303252886,0.5821669258683255,0.5454545414876033,3.8046587499999873
lastfm,ptdnet,0,0.8,0.759012439499697,0.36555613850996854,0.44219803006739244,0.4999999963636364,3.8046587499999873
lastfm,ptdnet,0,0.9,0.6803241417907444,0.12919727177334733,0.2592016588906169,0.3636363609917356,3.8046587499999873
lastfm,ptdnet,1,0.1,0.7946143015555406,0.9891133263378804,0.9652669777086573,0.9999999927272728,3.3376140000000305
lastfm,ptdnet,1,0.2,0.746105587955548,0.9724554039874082,0.9149818558838777,0.9999999927272728,3.3376140000000305
lastfm,ptdnet,1,0.3,0.7538792330008972,0.9487145855194123,0.8812856402280974,0.9999999927272728,3.3376140000000305
lastfm,ptdnet,1,0.4,0.7796533000474783,0.9005771248688352,0.8247796785899429,0.9999999927272728,3.3376140000000305
lastfm,ptdnet,1,0.5,0.7924767490346781,0.8183368310598111,0.7553136340072576,0.9545454476033058,3.3376140000000305
lastfm,ptdnet,1,0.6,0.7842493748621708,0.6901888772298006,0.6666666666666666,0.863636357355372,3.3376140000000305
lastfm,ptdnet,1,0.7,0.7471436552974668,0.5352833158447009,0.5526179367547952,0.6363636317355372,3.3376140000000305
lastfm,ptdnet,1,0.8,0.706732557449508,0.3330272822665268,0.4033177812337999,0.4999999963636364,3.3376140000000305
lastfm,ptdnet,1,0.9,0.6881003529920975,0.1495278069254984,0.2301710730948678,0.3181818158677686,3.3376140000000305
lastfm,ptdnet,2,0.1,0.8195237394547779,0.9905561385099685,0.966822187662001,0.9999999927272728,2.341565332999835
lastfm,ptdnet,2,0.2,0.7687406574445625,0.9749475341028332,0.9326075686884396,0.9999999927272728,2.341565332999835
lastfm,ptdnet,2,0.3,0.8177551157430447,0.9441238195173137,0.8854328667703474,0.9999999927272728,2.341565332999835
lastfm,ptdnet,2,0.4,0.8172174753814122,0.8924449108079748,0.8190772420943494,0.9545454476033058,2.341565332999835
lastfm,ptdnet,2,0.5,0.7906505513317804,0.8128279118572928,0.744945567651633,0.9545454476033058,2.341565332999835
lastfm,ptdnet,2,0.6,0.8029955995054692,0.6858604407135362,0.6573354069466044,0.8181818122314051,2.341565332999835
lastfm,ptdnet,2,0.7,0.7678321307870606,0.5331846799580273,0.5489891135303266,0.6363636317355372,2.341565332999835
lastfm,ptdnet,2,0.8,0.7492179657843839,0.3108604407135362,0.4048729911871436,0.5454545414876033,2.341565332999835
lastfm,ptdnet,2,0.9,0.7168555656595494,0.14310073452256034,0.22654224987039917,0.40909090611570254,2.341565332999835
lastfm,ptdnet,3,0.1,0.7594424528870185,0.9908184679958028,0.9709694142042509,0.9999999927272728,1.7237047079997865
lastfm,ptdnet,3,0.2,0.7684068757329509,0.9788824763903463,0.9362363919129082,0.9999999927272728,1.7237047079997865
lastfm,ptdnet,3,0.3,0.7561936676691479,0.9573714585519413,0.8973561430793157,0.9999999927272728,1.7237047079997865
lastfm,ptdnet,3,0.4,0.7737441788053321,0.9138247639034628,0.844997407983411,0.9999999927272728,1.7237047079997865
lastfm,ptdnet,3,0.5,0.7683843167774264,0.8453567681007346,0.7719025401762571,0.9090909024793389,1.7237047079997865
lastfm,ptdnet,3,0.6,0.7605054791361545,0.7328174186778594,0.6905132192846034,0.8181818122314051,1.7237047079997865
lastfm,ptdnet,3,0.7,0.767124118539087,0.5670251836306401,0.5904613789528252,0.6363636317355372,1.7237047079997865
lastfm,ptdnet,3,0.8,0.732540746726558,0.3551941238195173,0.4463452566096423,0.5454545414876033,1.7237047079997865
lastfm,ptdnet,3,0.9,0.6752575192123963,0.12381951731374606,0.25401762571280456,0.4999999963636364,1.7237047079997865
lastfm,ptdnet,4,0.1,0.7484529375237626,0.9888509968520461,0.9637117677553136,0.9999999927272728,1.9990067919998182
lastfm,ptdnet,4,0.2,0.7988331417741317,0.9712749213011542,0.9227579056505961,0.9999999927272728,1.9990067919998182
lastfm,ptdnet,4,0.3,0.7880402232190336,0.9304826862539349,0.8693623639191291,0.9999999927272728,1.9990067919998182
lastfm,ptdnet,4,0.4,0.7797944565981623,0.8725078698845751,0.8144116122343183,0.9545454476033058,1.9990067919998182
lastfm,ptdnet,4,0.5,0.7771588040777035,0.7720356768100735,0.7288750648004148,0.9090909024793389,1.9990067919998182
lastfm,ptdnet,4,0.6,0.7691858002931544,0.6518887722980063,0.6417833074131675,0.9090909024793389,1.9990067919998182
lastfm,ptdnet,4,0.7,0.7345591115209822,0.506295907660021,0.5344738206324521,0.6818181768595042,1.9990067919998182
lastfm,ptdnet,4,0.8,0.7351844631338944,0.30640083945435465,0.38621047174701917,0.4999999963636364,1.9990067919998182
lastfm,ptdnet,4,0.9,0.6521796900787625,0.16710388247639035,0.2223950233281493,0.3181818158677686,1.9990067919998182
lastfm,ptdnet,5,0.1,0.8040561030839231,0.9892444910807975,0.966822187662001,0.9999999927272728,3.1672024589999523
lastfm,ptdnet,5,0.2,0.8038466342613622,0.9787513116474291,0.9403836184551582,0.9999999927272728,3.1672024589999523
lastfm,ptdnet,5,0.3,0.8022108691576453,0.9666841552990556,0.9129082426127527,0.9999999927272728,3.1672024589999523
lastfm,ptdnet,5,0.4,0.7682796454582573,0.9328436516264428,0.8755832037325039,0.9999999927272728,3.1672024589999523
lastfm,ptdnet,5,0.5,0.8135357324026956,0.8726390346274921,0.800414722654225,0.9090909024793389,3.1672024589999523
lastfm,ptdnet,5,0.6,0.7808213384947275,0.7863326337880377,0.7112493519958528,0.6818181768595042,3.1672024589999523
lastfm,ptdnet,5,0.7,0.7513875084210361,0.6151626442812173,0.6065318818040435,0.5909090866115703,3.1672024589999523
lastfm,ptdnet,5,0.8,0.715362849761226,0.3919202518363064,0.4536029030585796,0.5909090866115703,3.1672024589999523
lastfm,ptdnet,5,0.9,0.6261308243082339,0.07135362014690451,0.28252980819077245,0.40909090611570254,3.1672024589999523
lastfm,ptdnet,6,0.1,0.8207902941715395,0.9914742917103883,0.9704510108864697,0.9999999927272728,3.0594765000000734
lastfm,ptdnet,6,0.2,0.795699635011992,0.9767838405036726,0.933644375324002,0.9999999927272728,3.0594765000000734
lastfm,ptdnet,6,0.3,0.8008758809657485,0.9439926547743966,0.8952825298081908,0.9999999927272728,3.0594765000000734
lastfm,ptdnet,6,0.4,0.8050112427360343,0.8809024134312696,0.8237428719543806,0.9999999927272728,3.0594765000000734
lastfm,ptdnet,6,0.5,0.8004698410662356,0.7885624344176285,0.7366511145671333,0.9090909024793389,3.0594765000000734
lastfm,ptdnet,6,0.6,0.7738904884612998,0.6722193074501573,0.647485743908761,0.9090909024793389,3.0594765000000734
lastfm,ptdnet,6,0.7,0.7902739822858825,0.5169202518363064,0.5391394504924831,0.6363636317355372,3.0594765000000734
lastfm,ptdnet,6,0.8,0.7356508298923238,0.34024134312696747,0.40072576464489373,0.4999999963636364,3.0594765000000734
lastfm,ptdnet,6,0.9,0.7048619286656934,0.1650052465897167,0.24209434940383617,0.3636363609917356,3.0594765000000734
lastfm,ptdnet,7,0.1,0.8043836735247704,0.9904249737670514,0.9714878175220322,0.9999999927272728,2.4409590830000525
lastfm,ptdnet,7,0.2,0.8205485965409083,0.9769150052465897,0.933644375324002,0.9999999927272728,2.4409590830000525
lastfm,ptdnet,7,0.3,0.8130878872123091,0.9580272822665268,0.8989113530326595,0.9999999927272728,2.4409590830000525
lastfm,ptdnet,7,0.4,0.8012107955706885,0.9087093389296957,0.8372213582166926,0.9999999927272728,2.4409590830000525
lastfm,ptdnet,7,0.5,0.7951458267771955,0.8353882476390346,0.7667185069984448,0.9545454476033058,2.4409590830000525
lastfm,ptdnet,7,0.6,0.7957634561132354,0.7137985309548793,0.6863659927423535,0.7272727219834711,2.4409590830000525
lastfm,ptdnet,7,0.7,0.7492197767582169,0.5393494228751312,0.5671332296526698,0.5909090866115703,2.4409590830000525
lastfm,ptdnet,7,0.8,0.750771222417733,0.3136149003147954,0.42198030067392434,0.5454545414876033,2.4409590830000525
lastfm,ptdnet,7,0.9,0.6746074908261036,0.14926547743966423,0.23691031622602385,0.3636363609917356,2.4409590830000525
lastfm,ptdnet,8,0.1,0.791112103551255,0.9908184679958028,0.9683773976153447,0.9999999927272728,1.8301170839995393
lastfm,ptdnet,8,0.2,0.7853341423746336,0.9756033578174187,0.9300155520995335,0.9999999927272728,1.8301170839995393
lastfm,ptdnet,8,0.3,0.7892329125325322,0.9454354669464848,0.8895800933125972,0.9999999927272728,1.8301170839995393
lastfm,ptdnet,8,0.4,0.7672951926709208,0.8892969569779643,0.8164852255054432,0.9090909024793389,1.8301170839995393
lastfm,ptdnet,8,0.5,0.7812701459189867,0.7997114375655824,0.7433903576982893,0.9090909024793389,1.8301170839995393
lastfm,ptdnet,8,0.6,0.7429124291536547,0.6772035676810073,0.6609642301710731,0.863636357355372,1.8301170839995393
lastfm,ptdnet,8,0.7,0.7438171150371049,0.525183630640084,0.5443234836702955,0.6363636317355372,1.8301170839995393
lastfm,ptdnet,8,0.8,0.7010193918841795,0.30417103882476393,0.39813374805598756,0.4999999963636364,1.8301170839995393
lastfm,ptdnet,8,0.9,0.5943154968839175,0.15621720881427073,0.21980300673924313,0.3636363609917356,1.8301170839995393
lastfm,ptdnet,9,0.1,0.7694065022211807,0.9889821615949633,0.9673405909797823,0.9999999927272728,2.0370803329997216
lastfm,ptdnet,9,0.2,0.7698665157071597,0.9686516264428122,0.9123898392949715,0.9999999927272728,2.0370803329997216
lastfm,ptdnet,9,0.3,0.7912027110543449,0.9493704092339978,0.87817522032141,0.9999999927272728,2.0370803329997216
lastfm,ptdnet,9,0.4,0.7811013766413573,0.9112014690451207,0.8392949714878175,0.9999999927272728,2.0370803329997216
lastfm,ptdnet,9,0.5,0.783195014501289,0.8466684155299056,0.773976153447382,0.8181818122314051,2.0370803329997216
lastfm,ptdnet,9,0.6,0.776660856502394,0.75,0.7003628823224468,0.7727272671074381,2.0370803329997216
lastfm,ptdnet,9,0.7,0.7570387943892549,0.6108342077649528,0.5966822187662001,0.6818181768595042,2.0370803329997216
lastfm,ptdnet,9,0.8,0.7416456408653299,0.4087093389296957,0.4525660964230171,0.5454545414876033,2.0370803329997216
lastfm,ptdnet,9,0.9,0.6877001750887116,0.09916054564533054,0.2763089683773976,0.45454545123966944,2.0370803329997216
lastfm,random,0,0.1,0.8334715283372492,0.9678646379853095,0.8989113530326595,0.9999999927272728,0.0240409580000005
lastfm,random,0,0.2,0.8078204244706391,0.9345487932843651,0.8030067392431312,0.863636357355372,0.0240409580000005
lastfm,random,0,0.3,0.792427567387176,0.8938877229800629,0.7081389320891653,0.6818181768595042,0.0240409580000005
lastfm,random,0,0.4,0.7610492621404782,0.8452256033578174,0.6106791083462935,0.6818181768595042,0.0240409580000005
lastfm,random,0,0.5,0.7540525428958307,0.7862014690451207,0.49818558838776567,0.5909090866115703,0.0240409580000005
lastfm,random,0,0.6,0.7034054780987615,0.7014690451206715,0.3929497148781752,0.4999999963636364,0.0240409580000005
lastfm,random,0,0.7,0.6809817936839824,0.6032266526757608,0.29341627786417834,0.40909090611570254,0.0240409580000005
lastfm,random,0,0.8,0.6728848346039833,0.4489769150052466,0.1902540176257128,0.1818181804958678,0.0240409580000005
lastfm,random,0,0.9,0.6038421854181324,0.2130115424973767,0.09383100051840332,0.13636363537190083,0.0240409580000005
lastfm,random,1,0.1,0.7990863032443553,0.9691762854144806,0.8994297563504406,0.9999999927272728,0.007763249999925392
lastfm,random,1,0.2,0.760109507221749,0.9311385099685204,0.7864178330741317,0.7727272671074381,0.007763249999925392
lastfm,random,1,0.3,0.7642779782285589,0.8902151101783841,0.6879212026956972,0.5454545414876033,0.007763249999925392
lastfm,random,1,0.4,0.7374486599432779,0.8385362014690452,0.5821669258683255,0.4999999963636364,0.007763249999925392
lastfm,random,1,0.5,0.7384292704509912,0.7775445960125918,0.4857439087610161,0.40909090611570254,0.007763249999925392
lastfm,random,1,0.6,0.7168789620858287,0.6991080797481637,0.3810264385692068,0.40909090611570254,0.007763249999925392
lastfm,random,1,0.7,0.6965999192519292,0.5988982161594963,0.2809745982374287,0.27272727074380165,0.007763249999925392
lastfm,random,1,0.8,0.6759167704363926,0.4550104931794334,0.1855883877656817,0.22727272561983472,0.007763249999925392
lastfm,random,1,0.9,0.5954677430245695,0.20422350472193074,0.09331259720062209,0.13636363537190083,0.007763249999925392
lastfm,random,2,0.1,0.8081086509868394,0.9698321091290661,0.9056505961638155,0.9090909024793389,0.0037572910000562842
lastfm,random,2,0.2,0.8054374458736014,0.9359916054564533,0.8097459823742872,0.9090909024793389,0.0037572910000562842
lastfm,random,2,0.3,0.7665305378420951,0.8921825813221406,0.7045101088646968,0.9090909024793389,0.0037572910000562842
lastfm,random,2,0.4,0.7694870473251467,0.8445697796432319,0.6070502851218248,0.863636357355372,0.0037572910000562842
lastfm,random,2,0.5,0.775303143137045,0.7767576075550892,0.48885432866770345,0.5909090866115703,0.0037572910000562842
lastfm,random,2,0.6,0.6619227608178003,0.7023871983210913,0.40176257128045617,0.5454545414876033,0.0037572910000562842
lastfm,random,2,0.7,0.7183583502618779,0.6020461699895068,0.2892690513219285,0.3636363609917356,0.0037572910000562842
lastfm,random,2,0.8,0.6622598295523289,0.4509443861490032,0.18973561430793157,0.13636363537190083,0.0037572910000562842
lastfm,random,2,0.9,0.5935779914578364,0.21694648478488981,0.09331259720062209,0.04545454512396695,0.0037572910000562842
lastfm,random,3,0.1,0.7691304671798744,0.9715372507869885,0.8973561430793157,0.9090909024793389,0.0024222499996540137
lastfm,random,3,0.2,0.7678413170350997,0.9379590766002098,0.8019699326075687,0.8181818122314051,0.0024222499996540137
lastfm,random,3,0.3,0.7726230704204314,0.8988719832109129,0.7019180922757906,0.6363636317355372,0.0024222499996540137
lastfm,random,3,0.4,0.776576918474373,0.8528331584470095,0.6044582685329186,0.6363636317355372,0.0024222499996540137
lastfm,random,3,0.5,0.753003455895074,0.791579223504722,0.5101088646967341,0.5909090866115703,0.0024222499996540137
lastfm,random,3,0.6,0.757089517500644,0.710781741867786,0.4085018144116122,0.3181818158677686,0.0024222499996540137
lastfm,random,3,0.7,0.7589053623874608,0.6012591815320042,0.2944530844997408,0.22727272561983472,0.0024222499996540137
lastfm,random,3,0.8,0.6763607609566519,0.43848373557187825,0.1933644375324002,0.13636363537190083,0.0024222499996540137
lastfm,random,3,0.9,0.5661676981790068,0.19543546694648478,0.09694142042509073,0.0909090902479339,0.0024222499996540137
lastfm,random,4,0.1,0.7972952293523161,0.9682581322140609,0.8916537065837221,0.9090909024793389,0.001051791999998386
lastfm,random,4,0.2,0.7722561414625395,0.9341552990556139,0.7916018662519441,0.7727272671074381,0.001051791999998386
lastfm,random,4,0.3,0.7714701943964443,0.8948058761804827,0.6956972524624158,0.6818181768595042,0.001051791999998386
lastfm,random,4,0.4,0.7465783156959823,0.8437827911857293,0.6029030585795749,0.4999999963636364,0.001051791999998386
lastfm,random,4,0.5,0.7114175331941677,0.7822665267576075,0.4997407983411094,0.3636363609917356,0.001051791999998386
lastfm,random,4,0.6,0.712092062767094,0.7126180482686254,0.4048729911871436,0.3636363609917356,0.001051791999998386
lastfm,random,4,0.7,0.6749078718276054,0.6027019937040924,0.31000518403317784,0.3181818158677686,0.001051791999998386
lastfm,random,4,0.8,0.633066364928236,0.45422350472193074,0.21358216692586832,0.22727272561983472,0.001051791999998386
lastfm,random,4,0.9,0.6067512539733539,0.2092077649527807,0.10938310005184033,0.1818181804958678,0.001051791999998386
lastfm,random,5,0.1,0.8178784214767683,0.9717995802728226,0.9087610160705029,0.9545454476033058,0.024041000000000423
lastfm,random,5,0.2,0.794467816520084,0.9346799580272823,0.80248833592535,0.9090909024793389,0.024041000000000423
lastfm,random,5,0.3,0.7893991184846468,0.8984784889821616,0.7102125453602903,0.7727272671074381,0.024041000000000423
lastfm,random,5,0.4,0.7761714123168352,0.8470619097586569,0.6132711249351996,0.7272727219834711,0.024041000000000423
lastfm,random,5,0.5,0.75851315970171,0.7873819517313746,0.514256091238984,0.5909090866115703,0.024041000000000423
lastfm,random,5,0.6,0.6532782847536915,0.7139296956977964,0.4121306376360809,0.5454545414876033,0.024041000000000423
lastfm,random,5,0.7,0.7190062483196282,0.6015215110178384,0.31259720062208396,0.45454545123966944,0.024041000000000423
lastfm,random,5,0.8,0.6704393721970776,0.4475341028331584,0.20165889061689996,0.27272727074380165,0.024041000000000423
lastfm,random,5,0.9,0.5543607011031503,0.20448583420776495,0.10679108346293416,0.13636363537190083,0.024041000000000423
lastfm,random,6,0.1,0.8266326870037052,0.9746852046169989,0.9129082426127527,0.9090909024793389,0.008044791999964218
lastfm,random,6,0.2,0.8166232314021751,0.9403200419727177,0.813893208916537,0.863636357355372,0.008044791999964218
lastfm,random,6,0.3,0.7884862250850387,0.8949370409233998,0.6993260756868844,0.7272727219834711,0.008044791999964218
lastfm,random,6,0.4,0.7743787984868846,0.8474554039874082,0.6054950751684811,0.6363636317355372,0.008044791999964218
lastfm,random,6,0.5,0.7883640653978534,0.7848898216159497,0.5018144116122343,0.40909090611570254,0.008044791999964218
lastfm,random,6,0.6,0.7305581214751089,0.7103882476390346,0.4022809745982374,0.3636363609917356,0.008044791999964218
lastfm,random,6,0.7,0.7167971559090475,0.6045383001049318,0.30430274753758424,0.3636363609917356,0.008044791999964218
lastfm,random,6,0.8,0.6557275534462802,0.4689139559286464,0.2130637636080871,0.27272727074380165,0.008044791999964218
lastfm,random,6,0.9,0.6038651277963465,0.2098635886673662,0.09227579056505962,0.13636363537190083,0.008044791999964218
lastfm,random,7,0.1,0.8115757955935312,0.9678646379853095,0.8932089165370658,0.9090909024793389,0.006210500000179309
lastfm,random,7,0.2,0.7983127644946408,0.9316631689401889,0.7983411093831001,0.8181818122314051,0.006210500000179309
lastfm,random,7,0.3,0.7850644982745754,0.887722980062959,0.6920684292379471,0.7727272671074381,0.006210500000179309
lastfm,random,7,0.4,0.7864379787248407,0.838405036726128,0.5904613789528252,0.6818181768595042,0.006210500000179309
lastfm,random,7,0.5,0.767281219650846,0.7808237145855194,0.4987039917055469,0.45454545123966944,0.006210500000179309
lastfm,random,7,0.6,0.7215868018627516,0.7056663168940189,0.39450492483151894,0.3181818158677686,0.006210500000179309
lastfm,random,7,0.7,0.6955725990893885,0.6061122770199371,0.30430274753758424,0.3181818158677686,0.006210500000179309
